Percentiles,test,t
0.7518158047646717,A 5G,442800
0.7518339628123184,A 5G,443000
0.7518521208599651,A 5G,443200
0.7518702789076118,A 5G,445000
0.7518884369552585,A 5G,445600
0.7519065950029052,A 5G,445700
0.751924753050552,A 5G,446000
0.7519429110981988,A 5G,446800
0.7519610691458455,A 5G,446900
0.7519792271934922,A 5G,447700
0.7519973852411389,A 5G,448300
0.7520155432887856,A 5G,448400
0.7520337013364323,A 5G,449100
0.7520881754793725,A 5G,449200
0.7521063335270192,A 5G,449300
0.7521244915746659,A 5G,450900
0.7521426496223126,A 5G,451400
0.7521608076699593,A 5G,452500
0.752178965717606,A 5G,454000
0.7521971237652527,A 5G,454100
0.7522152818128994,A 5G,454900
0.7522334398605462,A 5G,455900
0.752251597908193,A 5G,456600
0.7522697559558397,A 5G,456900
0.7522879140034864,A 5G,457900
0.7523060720511331,A 5G,458300
0.7523242300987798,A 5G,458600
0.7523423881464265,A 5G,459600
0.7523787042417199,A 5G,460500
0.7523968622893666,A 5G,460600
0.7524150203370134,A 5G,461000
0.7524331783846601,A 5G,461400
0.7524513364323068,A 5G,461900
0.7524694944799535,A 5G,462700
0.7524876525276002,A 5G,463300
0.7525058105752469,A 5G,463700
0.7525239686228936,A 5G,464000
0.7525421266705404,A 5G,464700
0.7525602847181871,A 5G,464900
0.7525784427658339,A 5G,465000
0.7525966008134806,A 5G,465400
0.7526147588611273,A 5G,465500
0.752632916908774,A 5G,466100
0.7526510749564207,A 5G,467000
0.7526692330040674,A 5G,468500
0.7526873910517141,A 5G,469400
0.7527055490993608,A 5G,469700
0.7527237071470075,A 5G,469900
0.7527418651946542,A 5G,470500
0.752760023242301,A 5G,470700
0.7527781812899477,A 5G,470900
0.7527963393375944,A 5G,471700
0.7528144973852411,A 5G,472600
0.7528326554328879,A 5G,473200
0.7528508134805346,A 5G,473400
0.7528689715281813,A 5G,473800
0.752887129575828,A 5G,475400
0.7529052876234748,A 5G,476400
0.7529234456711215,A 5G,477000
0.7529416037187682,A 5G,477200
0.7529597617664149,A 5G,477400
0.7529779198140616,A 5G,477900
0.7529960778617083,A 5G,478200
0.753014235909355,A 5G,479300
0.7530323939570017,A 5G,479500
0.7530505520046484,A 5G,480100
0.7530687100522951,A 5G,480500
0.7530868680999419,A 5G,480600
0.7531050261475886,A 5G,481500
0.7531413422428821,A 5G,481800
0.7531595002905288,A 5G,482400
0.7531776583381755,A 5G,482800
0.7531958163858222,A 5G,484700
0.7532139744334689,A 5G,485600
0.7532321324811156,A 5G,485900
0.7532502905287624,A 5G,487000
0.7532684485764091,A 5G,487300
0.7532866066240558,A 5G,487400
0.7533047646717025,A 5G,487500
0.7533229227193492,A 5G,487700
0.7533410807669959,A 5G,488300
0.7533592388146426,A 5G,489400
0.7533773968622893,A 5G,489900
0.753395554909936,A 5G,490000
0.7534137129575827,A 5G,491200
0.7534318710052296,A 5G,491500
0.7534500290528763,A 5G,491800
0.753468187100523,A 5G,492400
0.7534863451481697,A 5G,493600
0.7535226612434631,A 5G,494400
0.7535408192911098,A 5G,494500
0.7535589773387565,A 5G,494700
0.7535771353864033,A 5G,496800
0.75359529343405,A 5G,497700
0.7536134514816967,A 5G,498500
0.7536316095293434,A 5G,499600
0.7536497675769901,A 5G,500000
0.7536679256246368,A 5G,500200
0.7536860836722835,A 5G,500500
0.7537042417199302,A 5G,500700
0.753722399767577,A 5G,501000
0.7537405578152238,A 5G,501400
0.7537587158628705,A 5G,501900
0.7537768739105172,A 5G,502600
0.7537950319581639,A 5G,502700
0.7538131900058106,A 5G,503800
0.7538313480534573,A 5G,504200
0.753849506101104,A 5G,505000
0.7538676641487507,A 5G,505700
0.7538858221963974,A 5G,505800
0.7539039802440441,A 5G,506100
0.7539221382916909,A 5G,506200
0.7539402963393376,A 5G,506500
0.7539584543869843,A 5G,508000
0.753976612434631,A 5G,509100
0.7539947704822777,A 5G,509300
0.7540129285299244,A 5G,509400
0.7540310865775712,A 5G,509600
0.7540492446252179,A 5G,509900
0.7540674026728647,A 5G,512000
0.7540855607205114,A 5G,512500
0.7541037187681581,A 5G,513000
0.7541218768158048,A 5G,514100
0.7541400348634515,A 5G,514700
0.7541581929110982,A 5G,515400
0.7541763509587449,A 5G,515800
0.7542126670540383,A 5G,516300
0.754230825101685,A 5G,516900
0.7542489831493318,A 5G,517300
0.7542671411969785,A 5G,517700
0.7542852992446252,A 5G,518500
0.7543034572922719,A 5G,518800
0.7543397733875654,A 5G,518900
0.7543579314352121,A 5G,519000
0.7543760894828588,A 5G,520700
0.7543942475305055,A 5G,521500
0.7544124055781523,A 5G,521900
0.754430563625799,A 5G,522300
0.7544487216734457,A 5G,522500
0.7544668797210924,A 5G,522800
0.7544850377687391,A 5G,524300
0.7545031958163858,A 5G,524700
0.7545213538640325,A 5G,524900
0.7545395119116792,A 5G,525100
0.7545576699593259,A 5G,525700
0.7545758280069726,A 5G,525800
0.7546121441022661,A 5G,526400
0.7546303021499129,A 5G,527100
0.7546484601975596,A 5G,528600
0.7546666182452063,A 5G,529100
0.754684776292853,A 5G,530500
0.7547029343404997,A 5G,530800
0.7547210923881464,A 5G,531600
0.7547392504357932,A 5G,532000
0.7547574084834399,A 5G,532100
0.7547755665310866,A 5G,533200
0.7547937245787333,A 5G,534200
0.75481188262638,A 5G,534300
0.7548300406740267,A 5G,534400
0.7548481987216734,A 5G,535500
0.7548663567693201,A 5G,535800
0.7548845148169668,A 5G,536300
0.7549026728646135,A 5G,537900
0.7549208309122604,A 5G,538400
0.7549389889599071,A 5G,539200
0.7549571470075538,A 5G,539300
0.7549753050552005,A 5G,539900
0.7549934631028472,A 5G,540300
0.7550116211504939,A 5G,541100
0.7550297791981406,A 5G,541200
0.755066095293434,A 5G,542200
0.7550842533410808,A 5G,542500
0.7551024113887275,A 5G,543000
0.7551205694363742,A 5G,543200
0.7551387274840209,A 5G,544400
0.7551568855316676,A 5G,544500
0.7551750435793143,A 5G,545400
0.755193201626961,A 5G,546000
0.7552113596746078,A 5G,546200
0.7552295177222546,A 5G,547300
0.755265833817548,A 5G,547400
0.7552839918651947,A 5G,547600
0.7553021499128414,A 5G,548200
0.7553203079604881,A 5G,548300
0.7553384660081348,A 5G,548800
0.7553566240557815,A 5G,550400
0.7553747821034282,A 5G,553100
0.7553929401510749,A 5G,553300
0.7554110981987217,A 5G,554200
0.7554292562463684,A 5G,554300
0.7554474142940151,A 5G,554500
0.7554655723416618,A 5G,554800
0.7554837303893085,A 5G,554900
0.7555018884369552,A 5G,555500
0.755520046484602,A 5G,555600
0.7555382045322487,A 5G,555800
0.7555563625798954,A 5G,556300
0.7555745206275422,A 5G,556800
0.7555926786751889,A 5G,557700
0.7556108367228356,A 5G,558800
0.7556289947704823,A 5G,559700
0.755647152818129,A 5G,560700
0.7556653108657757,A 5G,562400
0.7556834689134224,A 5G,562500
0.7557016269610691,A 5G,562800
0.7557197850087158,A 5G,562900
0.7557379430563625,A 5G,563000
0.7557561011040093,A 5G,563600
0.755774259151656,A 5G,563800
0.7557924171993027,A 5G,564200
0.7558105752469495,A 5G,565200
0.7558287332945962,A 5G,565800
0.7558468913422429,A 5G,566200
0.7558650493898896,A 5G,566300
0.7558832074375363,A 5G,566400
0.755901365485183,A 5G,567000
0.7559195235328298,A 5G,567300
0.7559376815804765,A 5G,569400
0.7559558396281232,A 5G,569700
0.7559739976757699,A 5G,570200
0.7559921557234166,A 5G,570400
0.75602847181871,A 5G,571600
0.7560466298663567,A 5G,571800
0.7560647879140034,A 5G,574700
0.7561011040092969,A 5G,574800
0.7561192620569437,A 5G,575000
0.7561374201045904,A 5G,575500
0.7561737361998838,A 5G,576000
0.7561918942475305,A 5G,576600
0.7562100522951772,A 5G,579100
0.7562463683904707,A 5G,579200
0.7562645264381174,A 5G,580900
0.7562826844857641,A 5G,581000
0.7563190005810575,A 5G,581300
0.7563371586287042,A 5G,582200
0.7563553166763509,A 5G,582900
0.7563916327716443,A 5G,583300
0.7564097908192912,A 5G,583600
0.7564461069145846,A 5G,583900
0.7564642649622313,A 5G,584900
0.756482423009878,A 5G,585300
0.7565005810575247,A 5G,586400
0.7565187391051714,A 5G,587600
0.7565368971528181,A 5G,587700
0.7565550552004648,A 5G,589000
0.7565732132481116,A 5G,589100
0.7565913712957583,A 5G,590800
0.756609529343405,A 5G,591200
0.7566276873910517,A 5G,591900
0.7566458454386984,A 5G,592100
0.7566640034863451,A 5G,592800
0.7566821615339918,A 5G,592900
0.7567003195816386,A 5G,593300
0.7567366356769321,A 5G,594100
0.7567547937245788,A 5G,594300
0.7567729517722255,A 5G,594600
0.7567911098198722,A 5G,594800
0.7568092678675189,A 5G,595400
0.7568274259151656,A 5G,596900
0.7568455839628123,A 5G,597400
0.756863742010459,A 5G,597700
0.7568819000581057,A 5G,597900
0.7569000581057524,A 5G,600100
0.7569182161533992,A 5G,600900
0.7569363742010459,A 5G,601100
0.7569726902963393,A 5G,601200
0.756990848343986,A 5G,601700
0.7570090063916328,A 5G,601900
0.7570271644392795,A 5G,603100
0.7570453224869262,A 5G,603400
0.7570816385822197,A 5G,603600
0.7570997966298664,A 5G,603900
0.7571179546775131,A 5G,605000
0.7571361127251598,A 5G,605600
0.7571542707728065,A 5G,606100
0.7571724288204532,A 5G,606400
0.7571905868680999,A 5G,606500
0.7572087449157466,A 5G,606700
0.7572269029633933,A 5G,606900
0.75724506101104,A 5G,607400
0.7572632190586868,A 5G,607900
0.7572813771063335,A 5G,608600
0.7572995351539803,A 5G,608800
0.7573358512492737,A 5G,609000
0.7573540092969204,A 5G,609200
0.7573721673445671,A 5G,609400
0.7573903253922138,A 5G,610800
0.7574084834398606,A 5G,611100
0.757444799535154,A 5G,611700
0.7574629575828007,A 5G,613600
0.7574811156304474,A 5G,613800
0.7574992736780941,A 5G,614000
0.7575355897733875,A 5G,614200
0.7575537478210342,A 5G,614800
0.757571905868681,A 5G,615200
0.7575900639163278,A 5G,616500
0.7576082219639745,A 5G,616700
0.7576263800116212,A 5G,616900
0.7576445380592679,A 5G,617400
0.7576626961069146,A 5G,618700
0.7576808541545613,A 5G,618800
0.7577171702498547,A 5G,619300
0.7577353282975015,A 5G,619900
0.7577534863451482,A 5G,620000
0.7577898024404416,A 5G,620500
0.7578079604880883,A 5G,621000
0.757826118535735,A 5G,622100
0.7578442765833817,A 5G,623700
0.7578624346310284,A 5G,623800
0.7578805926786751,A 5G,623900
0.757898750726322,A 5G,624500
0.7579169087739687,A 5G,624600
0.7579350668216154,A 5G,625800
0.7579532248692621,A 5G,625900
0.7579713829169088,A 5G,626000
0.7579895409645555,A 5G,626100
0.7580076990122022,A 5G,628300
0.7580258570598489,A 5G,628700
0.7580440151074956,A 5G,629500
0.7580621731551423,A 5G,629700
0.7580803312027891,A 5G,629800
0.7580984892504358,A 5G,629900
0.7581166472980825,A 5G,630900
0.7581529633933759,A 5G,631000
0.7581892794886694,A 5G,632100
0.7582074375363161,A 5G,632200
0.7582255955839629,A 5G,633800
0.7582437536316096,A 5G,636200
0.7582619116792563,A 5G,636300
0.758280069726903,A 5G,637400
0.7582982277745497,A 5G,638700
0.7583163858221964,A 5G,639000
0.7583345438698431,A 5G,639100
0.7583527019174898,A 5G,639300
0.7583708599651365,A 5G,639700
0.7583890180127832,A 5G,640100
0.75840717606043,A 5G,640600
0.7584253341080767,A 5G,640800
0.7584616502033701,A 5G,641000
0.7584798082510168,A 5G,641100
0.7584979662986636,A 5G,641300
0.7585161243463103,A 5G,641400
0.7585524404416037,A 5G,641500
0.7585705984892505,A 5G,642700
0.7585887565368972,A 5G,643200
0.7586069145845439,A 5G,644200
0.7586250726321906,A 5G,645000
0.7586432306798373,A 5G,645400
0.758661388727484,A 5G,646900
0.7586795467751307,A 5G,648300
0.7586977048227774,A 5G,648800
0.7587340209180709,A 5G,649300
0.7587521789657176,A 5G,650700
0.7587703370133643,A 5G,652100
0.7588066531086578,A 5G,652200
0.7588248111563045,A 5G,652700
0.7588611272515979,A 5G,653500
0.7588974433468914,A 5G,653700
0.7589156013945381,A 5G,653800
0.7589337594421848,A 5G,654000
0.7589519174898315,A 5G,654400
0.7589700755374782,A 5G,655800
0.7590063916327716,A 5G,656100
0.7590245496804183,A 5G,656700
0.759042707728065,A 5G,656900
0.7590608657757117,A 5G,657500
0.7590790238233586,A 5G,660400
0.759115339918652,A 5G,661000
0.7591334979662987,A 5G,661700
0.7591516560139454,A 5G,662100
0.7591698140615921,A 5G,662400
0.7592061301568855,A 5G,663000
0.759242446252179,A 5G,663700
0.7592606042998257,A 5G,663800
0.7592787623474724,A 5G,664800
0.7592969203951191,A 5G,664900
0.7593150784427658,A 5G,665900
0.7593332364904125,A 5G,666600
0.7593695525857059,A 5G,666700
0.7593877106333528,A 5G,668600
0.7594058686809995,A 5G,668800
0.7594240267286462,A 5G,669300
0.7594421847762929,A 5G,669400
0.7594603428239396,A 5G,671600
0.7594785008715863,A 5G,671900
0.759496658919233,A 5G,672500
0.7595148169668797,A 5G,672600
0.7595511330621731,A 5G,673200
0.7595692911098199,A 5G,673400
0.7595874491574666,A 5G,675000
0.7596056072051133,A 5G,675200
0.75962376525276,A 5G,676000
0.7596419233004067,A 5G,676400
0.7596600813480534,A 5G,676600
0.7596782393957002,A 5G,677000
0.7596963974433469,A 5G,677100
0.7597327135386404,A 5G,677900
0.7597508715862871,A 5G,679300
0.7597871876815805,A 5G,679600
0.7598053457292272,A 5G,681000
0.7598235037768739,A 5G,683100
0.7598416618245206,A 5G,683500
0.759877977919814,A 5G,683800
0.7598961359674608,A 5G,683900
0.7599142940151075,A 5G,684600
0.7599324520627542,A 5G,684900
0.7599506101104009,A 5G,685300
0.7599687681580476,A 5G,685800
0.7599869262056944,A 5G,686800
0.7600050842533411,A 5G,689100
0.7600232423009878,A 5G,689800
0.7600595583962813,A 5G,690000
0.760077716443928,A 5G,690400
0.7600958744915747,A 5G,690900
0.7601140325392214,A 5G,691400
0.7601321905868681,A 5G,691700
0.7601685066821615,A 5G,692000
0.7601866647298082,A 5G,692800
0.7602048227774549,A 5G,693700
0.7602229808251016,A 5G,693800
0.7602592969203951,A 5G,694300
0.7602774549680419,A 5G,694600
0.7603137710633353,A 5G,695600
0.760331929110982,A 5G,696000
0.7603500871586287,A 5G,697000
0.7603682452062754,A 5G,698800
0.7603864032539221,A 5G,700000
0.7604045613015689,A 5G,700800
0.7604227193492156,A 5G,701000
0.7604408773968623,A 5G,701600
0.760459035444509,A 5G,702000
0.7604953515398024,A 5G,702100
0.7605135095874491,A 5G,702700
0.7605316676350958,A 5G,703000
0.7605498256827425,A 5G,703600
0.7605679837303894,A 5G,703700
0.7605861417780361,A 5G,703900
0.7606042998256828,A 5G,704100
0.7606224578733295,A 5G,704300
0.7606406159209762,A 5G,704800
0.7606587739686229,A 5G,705000
0.7606769320162696,A 5G,705300
0.7606950900639163,A 5G,705400
0.760713248111563,A 5G,707800
0.7607314061592098,A 5G,707900
0.7607495642068565,A 5G,708700
0.7607677222545032,A 5G,709000
0.7607858803021499,A 5G,709700
0.7608040383497966,A 5G,710000
0.7608221963974433,A 5G,710500
0.76084035444509,A 5G,712100
0.7608585124927367,A 5G,712300
0.7608766705403835,A 5G,712800
0.7608948285880303,A 5G,713100
0.760912986635677,A 5G,713300
0.7609311446833237,A 5G,713900
0.7609493027309704,A 5G,715000
0.7609674607786171,A 5G,715300
0.7609856188262638,A 5G,715400
0.7610037768739105,A 5G,715900
0.7610219349215572,A 5G,716200
0.7610400929692039,A 5G,716300
0.7610582510168507,A 5G,716400
0.7610764090644974,A 5G,717300
0.7610945671121441,A 5G,717400
0.7611127251597908,A 5G,717700
0.7611308832074375,A 5G,718500
0.7611490412550842,A 5G,718600
0.761167199302731,A 5G,718800
0.7611853573503777,A 5G,720000
0.7612035153980244,A 5G,721400
0.7612216734456712,A 5G,721700
0.7612398314933179,A 5G,722900
0.7612579895409646,A 5G,723100
0.7612761475886113,A 5G,723600
0.761294305636258,A 5G,724200
0.7613124636839047,A 5G,724700
0.7613306217315514,A 5G,725200
0.7613487797791981,A 5G,726000
0.7613669378268448,A 5G,726400
0.7613850958744915,A 5G,726900
0.7614032539221383,A 5G,727000
0.761421411969785,A 5G,727300
0.7614577280650784,A 5G,728000
0.7614758861127252,A 5G,728400
0.7615122022080186,A 5G,728900
0.7615303602556653,A 5G,729400
0.761548518303312,A 5G,729900
0.7615666763509588,A 5G,731900
0.7615848343986055,A 5G,732300
0.7616029924462522,A 5G,732800
0.7616574665891923,A 5G,733100
0.761675624636839,A 5G,733800
0.7616937826844857,A 5G,734100
0.7617119407321324,A 5G,734500
0.7617300987797792,A 5G,735000
0.7617482568274259,A 5G,737000
0.7617664148750727,A 5G,737500
0.7617845729227194,A 5G,737900
0.7618027309703661,A 5G,738900
0.7618208890180128,A 5G,739000
0.7618390470656595,A 5G,739800
0.761875363160953,A 5G,741100
0.7618935212085997,A 5G,741500
0.7619116792562464,A 5G,741800
0.7619298373038931,A 5G,742200
0.7619479953515398,A 5G,742700
0.7619661533991865,A 5G,744900
0.7619843114468332,A 5G,745100
0.7620024694944799,A 5G,745400
0.7620206275421266,A 5G,745600
0.7620387855897733,A 5G,746400
0.7620569436374202,A 5G,746800
0.7620751016850669,A 5G,747100
0.7620932597327136,A 5G,747400
0.7621114177803603,A 5G,749000
0.762129575828007,A 5G,749300
0.7621477338756537,A 5G,749500
0.7621658919233004,A 5G,749900
0.7621840499709471,A 5G,750300
0.7622022080185938,A 5G,750700
0.7622203660662406,A 5G,751100
0.7622385241138873,A 5G,751500
0.762256682161534,A 5G,752600
0.7622748402091807,A 5G,753700
0.7622929982568274,A 5G,753900
0.7623111563044741,A 5G,754000
0.7623474723997675,A 5G,754900
0.7623656304474143,A 5G,755700
0.762383788495061,A 5G,756000
0.7624201045903545,A 5G,756400
0.7624382626380012,A 5G,758200
0.7624564206856479,A 5G,759000
0.7624745787332946,A 5G,759200
0.7624927367809413,A 5G,759300
0.762510894828588,A 5G,760000
0.7625290528762347,A 5G,760100
0.7625472109238814,A 5G,761000
0.7625653689715282,A 5G,762400
0.7625835270191749,A 5G,762600
0.7626198431144683,A 5G,762900
0.762638001162115,A 5G,763500
0.7626561592097618,A 5G,763700
0.7626743172574085,A 5G,766000
0.7626924753050552,A 5G,766100
0.762710633352702,A 5G,767400
0.7627287914003487,A 5G,767500
0.7627469494479954,A 5G,768400
0.7627832655432888,A 5G,769400
0.7628014235909355,A 5G,769900
0.7628377396862289,A 5G,770300
0.7628558977338756,A 5G,770400
0.7628740557815223,A 5G,771500
0.762892213829169,A 5G,771900
0.7629103718768158,A 5G,772100
0.7629285299244625,A 5G,772200
0.7629466879721093,A 5G,772400
0.762964846019756,A 5G,773800
0.7629830040674027,A 5G,774500
0.7630011621150494,A 5G,774800
0.7630193201626961,A 5G,775400
0.7630374782103428,A 5G,775600
0.7630556362579896,A 5G,775700
0.7630737943056363,A 5G,776500
0.7631101104009297,A 5G,776700
0.7631282684485764,A 5G,777000
0.7631464264962231,A 5G,777600
0.7631645845438698,A 5G,780300
0.7631827425915165,A 5G,780600
0.7632009006391632,A 5G,780900
0.76321905868681,A 5G,782200
0.7632372167344567,A 5G,782300
0.7632553747821035,A 5G,782700
0.7632735328297502,A 5G,782900
0.7632916908773969,A 5G,783800
0.7633098489250436,A 5G,785200
0.7633280069726903,A 5G,785300
0.763346165020337,A 5G,785500
0.7633824811156305,A 5G,785600
0.7634006391632772,A 5G,785900
0.7634187972109239,A 5G,786100
0.7634369552585706,A 5G,787400
0.7634551133062173,A 5G,788200
0.763473271353864,A 5G,789500
0.7634914294015107,A 5G,789600
0.7635095874491574,A 5G,789900
0.7635277454968041,A 5G,790000
0.763545903544451,A 5G,790300
0.7635640615920977,A 5G,790500
0.7635822196397444,A 5G,791400
0.7636003776873911,A 5G,792800
0.7636185357350378,A 5G,792900
0.7636366937826845,A 5G,794500
0.7636548518303312,A 5G,795900
0.7637274840209181,A 5G,796300
0.7637456420685648,A 5G,797300
0.7637638001162115,A 5G,797400
0.7637819581638582,A 5G,797600
0.7638001162115049,A 5G,798200
0.7638182742591516,A 5G,798600
0.7638364323067983,A 5G,800400
0.7638545903544451,A 5G,800500
0.7638727484020919,A 5G,801000
0.7638909064497386,A 5G,801400
0.763927222545032,A 5G,801600
0.7639453805926787,A 5G,802000
0.7639635386403254,A 5G,802100
0.7639816966879721,A 5G,803800
0.7639998547356188,A 5G,804000
0.7640180127832655,A 5G,804400
0.7640361708309122,A 5G,805700
0.764054328878559,A 5G,807100
0.7640724869262057,A 5G,807600
0.7640906449738524,A 5G,807900
0.7641088030214991,A 5G,809300
0.7641269610691458,A 5G,809500
0.7641451191167926,A 5G,810100
0.764181435212086,A 5G,810200
0.7642177513073795,A 5G,810400
0.7642359093550262,A 5G,810600
0.7642540674026729,A 5G,811200
0.7642722254503196,A 5G,811700
0.7642903834979663,A 5G,812000
0.764308541545613,A 5G,812300
0.7643266995932597,A 5G,812400
0.7643448576409064,A 5G,814800
0.7643630156885531,A 5G,815100
0.7643811737361998,A 5G,815200
0.7643993317838466,A 5G,815900
0.7644174898314933,A 5G,816100
0.7644356478791401,A 5G,817700
0.7644538059267868,A 5G,817900
0.7644719639744335,A 5G,818700
0.7644901220220802,A 5G,818900
0.7645082800697269,A 5G,819000
0.7645264381173736,A 5G,819200
0.7645445961650204,A 5G,819500
0.7645627542126671,A 5G,821300
0.7645809122603138,A 5G,821400
0.7645990703079605,A 5G,824400
0.7646172283556072,A 5G,824500
0.7646535444509006,A 5G,824700
0.7646717024985473,A 5G,824800
0.764689860546194,A 5G,825200
0.7647080185938407,A 5G,825300
0.7647261766414875,A 5G,825500
0.7647443346891343,A 5G,825800
0.764762492736781,A 5G,826400
0.7647806507844277,A 5G,827800
0.7647988088320744,A 5G,828200
0.7648169668797211,A 5G,828700
0.7648351249273678,A 5G,829400
0.7648532829750145,A 5G,829600
0.7648714410226612,A 5G,829700
0.764889599070308,A 5G,831400
0.7649077571179547,A 5G,831500
0.7649259151656014,A 5G,832000
0.7649440732132481,A 5G,832600
0.7649622312608948,A 5G,832900
0.7649803893085415,A 5G,833900
0.7649985473561882,A 5G,834500
0.7650167054038349,A 5G,835300
0.7650348634514818,A 5G,835700
0.7650530214991285,A 5G,835900
0.7650711795467752,A 5G,836000
0.7650893375944219,A 5G,836300
0.7651074956420686,A 5G,836500
0.7651256536897153,A 5G,837000
0.765143811737362,A 5G,838000
0.7651619697850087,A 5G,838900
0.7651801278326554,A 5G,839800
0.7651982858803021,A 5G,840600
0.7652164439279489,A 5G,840700
0.7652346019755956,A 5G,841400
0.7652527600232423,A 5G,842600
0.765270918070889,A 5G,843200
0.7652890761185357,A 5G,843900
0.7653072341661824,A 5G,844100
0.7653253922138291,A 5G,844400
0.7653435502614759,A 5G,845300
0.7653617083091226,A 5G,845400
0.7653798663567694,A 5G,845500
0.7653980244044161,A 5G,845900
0.7654161824520628,A 5G,846900
0.7654343404997095,A 5G,847300
0.7654524985473562,A 5G,847800
0.7654706565950029,A 5G,848100
0.7654888146426496,A 5G,848400
0.7655069726902963,A 5G,849100
0.765525130737943,A 5G,849200
0.7655432887855897,A 5G,849300
0.7655614468332365,A 5G,850200
0.7655796048808832,A 5G,850300
0.7655977629285299,A 5G,851100
0.7656159209761766,A 5G,851900
0.7656522370714701,A 5G,852900
0.7656703951191168,A 5G,854500
0.7656885531667635,A 5G,855000
0.7657067112144103,A 5G,856000
0.765724869262057,A 5G,856500
0.7657611853573504,A 5G,857200
0.7657793434049971,A 5G,857300
0.7657975014526438,A 5G,857800
0.7658156595002905,A 5G,859100
0.7658338175479372,A 5G,859300
0.7658519755955839,A 5G,860600
0.7658701336432306,A 5G,860700
0.7658882916908774,A 5G,860800
0.7659064497385241,A 5G,861500
0.7659246077861709,A 5G,862300
0.7659427658338176,A 5G,862900
0.7659609238814643,A 5G,863000
0.765979081929111,A 5G,864500
0.7659972399767577,A 5G,864700
0.7660153980244044,A 5G,864900
0.7660335560720511,A 5G,865000
0.7660517141196979,A 5G,865500
0.7660698721673446,A 5G,865600
0.7660880302149913,A 5G,865700
0.766106188262638,A 5G,866600
0.7661243463102847,A 5G,867600
0.7661425043579314,A 5G,869100
0.7661606624055781,A 5G,870100
0.7661969785008715,A 5G,871500
0.7662151365485182,A 5G,871600
0.7662514526438118,A 5G,872500
0.7662696106914585,A 5G,872900
0.7662877687391052,A 5G,873800
0.7663059267867519,A 5G,874200
0.7663240848343986,A 5G,874300
0.7663422428820453,A 5G,874600
0.766360400929692,A 5G,875100
0.7663785589773388,A 5G,875500
0.7663967170249855,A 5G,875700
0.7664330331202789,A 5G,876500
0.7664511911679256,A 5G,876800
0.7664693492155723,A 5G,878500
0.766487507263219,A 5G,879800
0.7665056653108657,A 5G,880000
0.7665238233585125,A 5G,880600
0.7665419814061593,A 5G,881000
0.766560139453806,A 5G,881500
0.7665964555490994,A 5G,881900
0.7666146135967461,A 5G,882200
0.7666327716443928,A 5G,882900
0.7666509296920395,A 5G,885000
0.7666690877396862,A 5G,885200
0.7666872457873329,A 5G,886100
0.7667235618826264,A 5G,886200
0.7667417199302731,A 5G,886300
0.7667598779779198,A 5G,886400
0.7667780360255665,A 5G,887500
0.7667961940732132,A 5G,887600
0.7668143521208599,A 5G,887800
0.7668506682161534,A 5G,888600
0.7668688262638002,A 5G,889400
0.7669051423590936,A 5G,891800
0.7669233004067403,A 5G,892800
0.766941458454387,A 5G,894200
0.7669596165020337,A 5G,894500
0.7669777745496804,A 5G,894800
0.7669959325973271,A 5G,895800
0.7670140906449738,A 5G,896000
0.7670322486926205,A 5G,896500
0.7670504067402673,A 5G,896800
0.767068564787914,A 5G,897100
0.7670867228355607,A 5G,897700
0.7671048808832074,A 5G,898700
0.7671230389308542,A 5G,899000
0.7671411969785009,A 5G,899200
0.7671593550261476,A 5G,900500
0.7671775130737943,A 5G,901700
0.767195671121441,A 5G,901900
0.7672138291690878,A 5G,902600
0.7672319872167345,A 5G,902900
0.7672501452643812,A 5G,903100
0.7672683033120279,A 5G,903400
0.7672864613596746,A 5G,903800
0.7673046194073213,A 5G,903900
0.767322777454968,A 5G,904200
0.7673409355026147,A 5G,905400
0.7673590935502614,A 5G,906300
0.7673772515979081,A 5G,907400
0.7673954096455549,A 5G,907800
0.7674135676932017,A 5G,908400
0.7674317257408484,A 5G,908800
0.7674498837884951,A 5G,909200
0.7674680418361418,A 5G,909700
0.7674861998837885,A 5G,909900
0.7675225159790819,A 5G,910000
0.7675588320743754,A 5G,910300
0.7675769901220221,A 5G,911000
0.7675951481696688,A 5G,913000
0.7676133062173155,A 5G,913800
0.7676314642649622,A 5G,913900
0.7676496223126089,A 5G,914200
0.7676677803602556,A 5G,914800
0.7676859384079023,A 5G,914900
0.767704096455549,A 5G,915000
0.7677222545031959,A 5G,915300
0.7677404125508426,A 5G,916600
0.7677585705984893,A 5G,917600
0.767776728646136,A 5G,917900
0.7677948866937827,A 5G,918700
0.7678130447414294,A 5G,919100
0.7678312027890761,A 5G,919300
0.7678493608367228,A 5G,919600
0.7678675188843695,A 5G,920400
0.7678856769320163,A 5G,921200
0.767903834979663,A 5G,922000
0.7679219930273097,A 5G,922500
0.7679401510749564,A 5G,923000
0.7679583091226031,A 5G,924000
0.7679764671702498,A 5G,924800
0.7679946252178965,A 5G,925000
0.7680127832655433,A 5G,925300
0.76803094131319,A 5G,925500
0.7680490993608368,A 5G,925800
0.7680672574084835,A 5G,925900
0.7680854154561302,A 5G,926800
0.7681035735037769,A 5G,927700
0.7681217315514236,A 5G,928200
0.7681398895990703,A 5G,928500
0.768158047646717,A 5G,929700
0.7681762056943637,A 5G,930200
0.7682125217896572,A 5G,930300
0.7682306798373039,A 5G,930900
0.7682488378849506,A 5G,931500
